codeword,minDistortion
178,0.000346
177,0.000513
173,0.000168
184,0.000040
197,0.000019
197,0.000187
185,0.000225
170,0.000127
178,0.000233
198,0.000127
179,0.000027
161,0.000256
164,0.000206
192,0.000054
192,0.000029
181,0.000196
185,0.000260
185,0.000158
182,0.000200
189,0.000436
241,0.000329
234,0.000031
234,0.000741
232,0.001265
227,0.001141
229,0.004375
233,0.002000
233,0.000865
230,0.001468
237,0.000121
237,0.001312
237,0.001746
68,0.000041
237,0.001303
66,0.000818
64,0.000100
206,0.000811
246,0.000002
206,0.000760
246,0.000182
66,0.000661
66,0.000878
247,0.001589
245,0.000528
241,0.000410
241,0.000086
198,0.000260
195,0.000233
185,0.000221
183,0.000009
197,0.000147
173,0.000133
197,0.000328
183,0.000022
197,0.000241
182,0.000252
179,0.000189
179,0.000021
171,0.000152
168,0.000224
196,0.000080
242,0.000245
198,0.000218
196,0.000118
183,0.000169
183,0.000074
196,0.000170
195,0.000290
195,0.000431
196,0.000310
181,0.000204
196,0.000062
197,0.000104
186,0.000264
240,0.000092
197,0.000061
183,0.000089
185,0.000290
174,0.000161
185,0.000047
186,0.000221
175,0.000096
224,0.000623
137,0.000400
140,0.000591
140,0.002086
140,0.000625
140,0.001232
140,0.001862
137,0.002193
225,0.001716
225,0.000937
225,0.001469
140,0.001093
140,0.001048
140,0.001708
137,0.001379
139,0.002309
140,0.000100
137,0.000990
225,0.000044
225,0.001618
225,0.000056
226,0.000620
232,0.001156
191,0.000805
191,0.000283
191,0.000925
245,0.000286
226,0.001240
189,0.001080
233,0.002355
227,0.001276
227,0.001347
228,0.001925
229,0.000460
228,0.001599
232,0.003007
232,0.000338
232,0.001534
232,0.000097
233,0.001163
232,0.000181
189,0.000163
224,0.000971
151,0.000216
150,0.000157
151,0.000308
163,0.000212
173,0.000109
170,0.000224
169,0.000149
168,0.000161
193,0.000123
153,0.000017
158,0.000491
175,0.000144
186,0.000202
181,0.000214
168,0.000056
171,0.000050
185,0.000244
175,0.000184
151,0.000397
141,0.002971
141,0.010187
142,0.008685
139,0.007450
139,0.003757
142,0.013260
142,0.015644
142,0.000940
142,0.009983
142,0.010174
142,0.003539
142,0.006647
141,0.016845
141,0.000339
228,0.001595
233,0.001097
236,0.000094
235,0.001445
66,0.000261
236,0.001162
234,0.000148
224,0.000520
224,0.001117
151,0.000609
139,0.000364
139,0.004923
139,0.001892
138,0.000990
139,0.003471
139,0.000493
137,0.000174
136,0.001470
149,0.000795
151,0.000057
159,0.000267
189,0.000809
186,0.000312
188,0.000285
245,0.000622
189,0.000606
189,0.001202
189,0.000715
189,0.000618
232,0.001233
232,0.001036
189,0.000370
187,0.000905
188,0.000128
226,0.000144
189,0.000623
157,0.000388
188,0.000029
159,0.000249
159,0.001009
188,0.000264
157,0.000062
159,0.000019
224,0.000880
226,0.000651
226,0.000457
159,0.000088
159,0.000167
190,0.000124
240,0.000043
242,0.000429
